State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Telangana ,RANGAREDDI,2005,Whole Year ,Potato,154,1297
Telangana ,RANGAREDDI,2005,Whole Year ,Sugarcane,1333,114941
Telangana ,RANGAREDDI,2005,Whole Year ,Sunflower,838,643
Telangana ,RANGAREDDI,2005,Whole Year ,Sweet potato,39,328
Telangana ,RANGAREDDI,2005,Whole Year ,Turmeric,5056,38522
Telangana ,RANGAREDDI,2006,Kharif     ,Arhar/Tur,33213,24611
Telangana ,RANGAREDDI,2006,Kharif     ,Bajra,354,125
Telangana ,RANGAREDDI,2006,Kharif     ,Castor seed,5513,1841
Telangana ,RANGAREDDI,2006,Kharif     ,Cotton(lint),16334,22099
Telangana ,RANGAREDDI,2006,Kharif     ,Dry chillies,1346,4007
Telangana ,RANGAREDDI,2006,Kharif     ,Groundnut,155,173
Telangana ,RANGAREDDI,2006,Kharif     ,Horse-gram,283,129
Telangana ,RANGAREDDI,2006,Kharif     ,Jowar,21160,33602
Telangana ,RANGAREDDI,2006,Kharif     ,Maize,22561,62629
Telangana ,RANGAREDDI,2006,Kharif     ,Moong(Green Gram),13646,4298
Telangana ,RANGAREDDI,2006,Kharif     ,Niger seed,429,157
Telangana ,RANGAREDDI,2006,Kharif     ,Onion,232,3493
Telangana ,RANGAREDDI,2006,Kharif     ,Other Kharif pulses,206,79
Telangana ,RANGAREDDI,2006,Kharif     ,Ragi,1619,2441
Telangana ,RANGAREDDI,2006,Kharif     ,Rice,20010,54747
Telangana ,RANGAREDDI,2006,Kharif     ,Sesamum,912,171
Telangana ,RANGAREDDI,2006,Kharif     ,Small millets,21,10
Telangana ,RANGAREDDI,2006,Kharif     ,Soyabean,46,70
Telangana ,RANGAREDDI,2006,Kharif     ,Urad,6822,2374
Telangana ,RANGAREDDI,2006,Rabi       ,Dry chillies,634,2070
Telangana ,RANGAREDDI,2006,Rabi       ,Gram,4878,5171
Telangana ,RANGAREDDI,2006,Rabi       ,Groundnut,3801,6568
Telangana ,RANGAREDDI,2006,Rabi       ,Horse-gram,435,124
Telangana ,RANGAREDDI,2006,Rabi       ,Jowar,14784,14252
Telangana ,RANGAREDDI,2006,Rabi       ,Linseed,45,12
Telangana ,RANGAREDDI,2006,Rabi       ,Maize,633,3066
Telangana ,RANGAREDDI,2006,Rabi       ,Onion,2163,59831
Telangana ,RANGAREDDI,2006,Rabi       ,Ragi,52,86
Telangana ,RANGAREDDI,2006,Rabi       ,Rice,11044,28063
Telangana ,RANGAREDDI,2006,Rabi       ,Safflower,2440,1725
Telangana ,RANGAREDDI,2006,Rabi       ,Urad,3,3
Telangana ,RANGAREDDI,2006,Rabi       ,Wheat,1257,752
Telangana ,RANGAREDDI,2006,Whole Year ,Banana,83,2020
Telangana ,RANGAREDDI,2006,Whole Year ,Cashewnut,4,1
Telangana ,RANGAREDDI,2006,Whole Year ,Coconut ,11,143187
Telangana ,RANGAREDDI,2006,Whole Year ,Coriander,369,206
Telangana ,RANGAREDDI,2006,Whole Year ,Dry ginger,73,382
Telangana ,RANGAREDDI,2006,Whole Year ,Potato,165,2497
Telangana ,RANGAREDDI,2006,Whole Year ,Sugarcane,1296,110777
Telangana ,RANGAREDDI,2006,Whole Year ,Sunflower,529,392
Telangana ,RANGAREDDI,2006,Whole Year ,Sweet potato,28,252
Telangana ,RANGAREDDI,2006,Whole Year ,Turmeric,4826,15757
Telangana ,RANGAREDDI,2007,Kharif     ,Arhar/Tur,32000,28000
Telangana ,RANGAREDDI,2007,Kharif     ,Castor seed,7000,2000
Telangana ,RANGAREDDI,2007,Kharif     ,Cotton(lint),17000,40000
Telangana ,RANGAREDDI,2007,Kharif     ,Dry chillies,1000,4000
Telangana ,RANGAREDDI,2007,Kharif     ,Jowar,21000,29000
Telangana ,RANGAREDDI,2007,Kharif     ,Maize,26000,115000
Telangana ,RANGAREDDI,2007,Kharif     ,Moong(Green Gram),13000,5000
Telangana ,RANGAREDDI,2007,Kharif     ,Ragi,2000,5000
Telangana ,RANGAREDDI,2007,Kharif     ,Rice,19000,46000
Telangana ,RANGAREDDI,2007,Kharif     ,Sesamum,1000,0
Telangana ,RANGAREDDI,2007,Kharif     ,Urad,8000,3000
Telangana ,RANGAREDDI,2007,Rabi       ,Dry chillies,1000,2000
Telangana ,RANGAREDDI,2007,Rabi       ,Gram,9000,10000
Telangana ,RANGAREDDI,2007,Rabi       ,Groundnut,7000,14000
Telangana ,RANGAREDDI,2007,Rabi       ,Jowar,11000,15000
Telangana ,RANGAREDDI,2007,Rabi       ,Maize,1000,4000
Telangana ,RANGAREDDI,2007,Rabi       ,Onion,2000,36000
Telangana ,RANGAREDDI,2007,Rabi       ,Rice,12000,31000
Telangana ,RANGAREDDI,2007,Rabi       ,Wheat,1000,1000
Telangana ,RANGAREDDI,2007,Whole Year ,Sugarcane,1000,103000
Telangana ,RANGAREDDI,2008,Kharif     ,Arhar/Tur,33289,20639
Telangana ,RANGAREDDI,2008,Kharif     ,Bajra,333,211
Telangana ,RANGAREDDI,2008,Kharif     ,Castor seed,8067,6260
Telangana ,RANGAREDDI,2008,Kharif     ,Cotton(lint),17842,48278
Telangana ,RANGAREDDI,2008,Kharif     ,Dry chillies,914,3070
Telangana ,RANGAREDDI,2008,Kharif     ,Groundnut,196,221
Telangana ,RANGAREDDI,2008,Kharif     ,Horse-gram,238,95
Telangana ,RANGAREDDI,2008,Kharif     ,Jowar,16578,23590
Telangana ,RANGAREDDI,2008,Kharif     ,Maize,29286,72307
Telangana ,RANGAREDDI,2008,Kharif     ,Moong(Green Gram),9652,4035
Telangana ,RANGAREDDI,2008,Kharif     ,Niger seed,63,28
Telangana ,RANGAREDDI,2008,Kharif     ,Onion,296,4255
Telangana ,RANGAREDDI,2008,Kharif     ,Ragi,1387,1785
Telangana ,RANGAREDDI,2008,Kharif     ,Rice,19183,56398
Telangana ,RANGAREDDI,2008,Kharif     ,Sesamum,590,143
Telangana ,RANGAREDDI,2008,Kharif     ,Small millets,23,13
Telangana ,RANGAREDDI,2008,Kharif     ,Soyabean,9,12
Telangana ,RANGAREDDI,2008,Kharif     ,Urad,5140,2287
Telangana ,RANGAREDDI,2008,Rabi       ,Dry chillies,370,1456
Telangana ,RANGAREDDI,2008,Rabi       ,Gram,6961,9495
Telangana ,RANGAREDDI,2008,Rabi       ,Groundnut,6895,13935
Telangana ,RANGAREDDI,2008,Rabi       ,Horse-gram,115,48
Telangana ,RANGAREDDI,2008,Rabi       ,Jowar,7036,15170
Telangana ,RANGAREDDI,2008,Rabi       ,Linseed,21,8
Telangana ,RANGAREDDI,2008,Rabi       ,Maize,739,3954
Telangana ,RANGAREDDI,2008,Rabi       ,Onion,1780,46944
Telangana ,RANGAREDDI,2008,Rabi       ,Ragi,65,111
Telangana ,RANGAREDDI,2008,Rabi       ,Rapeseed &Mustard,7,9
Telangana ,RANGAREDDI,2008,Rabi       ,Rice,12917,35625
Telangana ,RANGAREDDI,2008,Rabi       ,Safflower,2453,1764
Telangana ,RANGAREDDI,2008,Rabi       ,Wheat,1037,663
Telangana ,RANGAREDDI,2008,Whole Year ,Banana,34,866
Telangana ,RANGAREDDI,2008,Whole Year ,Coconut ,1,9321
Telangana ,RANGAREDDI,2008,Whole Year ,Coriander,55,30
Telangana ,RANGAREDDI,2008,Whole Year ,Dry ginger,105,743
Telangana ,RANGAREDDI,2008,Whole Year ,Potato,497,4878
Telangana ,RANGAREDDI,2008,Whole Year ,Sugarcane,1265,103214
Telangana ,RANGAREDDI,2008,Whole Year ,Sunflower,442,410
Telangana ,RANGAREDDI,2008,Whole Year ,Sweet potato,12,12
Telangana ,RANGAREDDI,2008,Whole Year ,Turmeric,3744,13928
Telangana ,RANGAREDDI,2009,Kharif     ,Arhar/Tur,33938,14220
Telangana ,RANGAREDDI,2009,Kharif     ,Bajra,168,81
Telangana ,RANGAREDDI,2009,Kharif     ,Castor seed,4378,1204
Telangana ,RANGAREDDI,2009,Kharif     ,Cotton(lint),26594,35667
Telangana ,RANGAREDDI,2009,Kharif     ,Dry chillies,850,2950
Telangana ,RANGAREDDI,2009,Kharif     ,Groundnut,170,43
Telangana ,RANGAREDDI,2009,Kharif     ,Horse-gram,167,70
Telangana ,RANGAREDDI,2009,Kharif     ,Jowar,16228,13940
Telangana ,RANGAREDDI,2009,Kharif     ,Maize,25895,47621
Telangana ,RANGAREDDI,2009,Kharif     ,Moong(Green Gram),9719,272
Telangana ,RANGAREDDI,2009,Kharif     ,Onion,278,4834
Telangana ,RANGAREDDI,2009,Kharif     ,Ragi,317,214
Telangana ,RANGAREDDI,2009,Kharif     ,Rice,20022,52157
Telangana ,RANGAREDDI,2009,Kharif     ,Sesamum,586,60
Telangana ,RANGAREDDI,2009,Kharif     ,Small millets,8,4
Telangana ,RANGAREDDI,2009,Kharif     ,Soyabean,6,5
Telangana ,RANGAREDDI,2009,Kharif     ,Urad,9073,227
Telangana ,RANGAREDDI,2009,Rabi       ,Arhar/Tur,408,171
Telangana ,RANGAREDDI,2009,Rabi       ,Dry chillies,427,1614
Telangana ,RANGAREDDI,2009,Rabi       ,Gram,6638,10216
Telangana ,RANGAREDDI,2009,Rabi       ,Groundnut,7221,11099
Telangana ,RANGAREDDI,2009,Rabi       ,Horse-gram,214,63
Telangana ,RANGAREDDI,2009,Rabi       ,Jowar,5672,6262
Telangana ,RANGAREDDI,2009,Rabi       ,Maize,1149,5449
Telangana ,RANGAREDDI,2009,Rabi       ,Onion,1819,52616
Telangana ,RANGAREDDI,2009,Rabi       ,Ragi,75,139
Telangana ,RANGAREDDI,2009,Rabi       ,Rice,15340,40498
Telangana ,RANGAREDDI,2009,Rabi       ,Safflower,2165,898
Telangana ,RANGAREDDI,2009,Rabi       ,Wheat,994,849
Telangana ,RANGAREDDI,2009,Whole Year ,Banana,4,121
Telangana ,RANGAREDDI,2009,Whole Year ,Coconut ,2,22344
Telangana ,RANGAREDDI,2009,Whole Year ,Coriander,212,134
Telangana ,RANGAREDDI,2009,Whole Year ,Dry ginger,53,488
Telangana ,RANGAREDDI,2009,Whole Year ,Potato,324,4282
Telangana ,RANGAREDDI,2009,Whole Year ,Sugarcane,1094,82200
Telangana ,RANGAREDDI,2009,Whole Year ,Sunflower,759,648
Telangana ,RANGAREDDI,2009,Whole Year ,Sweet potato,8,16
Telangana ,RANGAREDDI,2009,Whole Year ,Turmeric,3517,9911
Telangana ,RANGAREDDI,2010,Kharif     ,Arhar/Tur,41866,11136
Telangana ,RANGAREDDI,2010,Kharif     ,Bajra,331,240
Telangana ,RANGAREDDI,2010,Kharif     ,Castor seed,5887,742
Telangana ,RANGAREDDI,2010,Kharif     ,Cotton(lint),34067,57112
Telangana ,RANGAREDDI,2010,Kharif     ,Dry chillies,802,2530
Telangana ,RANGAREDDI,2010,Kharif     ,Groundnut,61,51
Telangana ,RANGAREDDI,2010,Kharif     ,Horse-gram,150,69
Telangana ,RANGAREDDI,2010,Kharif     ,Jowar,16147,12062
Telangana ,RANGAREDDI,2010,Kharif     ,Maize,27151,52429
Telangana ,RANGAREDDI,2010,Kharif     ,Mesta,76,680
Telangana ,RANGAREDDI,2010,Kharif     ,Moong(Green Gram),11030,2107
Telangana ,RANGAREDDI,2010,Kharif     ,Niger seed,15,6
Telangana ,RANGAREDDI,2010,Kharif     ,Onion,230,3820
Telangana ,RANGAREDDI,2010,Kharif     ,Ragi,754,1123
Telangana ,RANGAREDDI,2010,Kharif     ,Rice,30985,78837
Telangana ,RANGAREDDI,2010,Kharif     ,Sesamum,453,82
Telangana ,RANGAREDDI,2010,Kharif     ,Small millets,22,22
Telangana ,RANGAREDDI,2010,Kharif     ,Soyabean,46,78
Telangana ,RANGAREDDI,2010,Kharif     ,Urad,8939,1672
Telangana ,RANGAREDDI,2010,Rabi       ,Arhar/Tur,46,12
Telangana ,RANGAREDDI,2010,Rabi       ,Dry chillies,405,1211
Telangana ,RANGAREDDI,2010,Rabi       ,Gram,6696,6803
Telangana ,RANGAREDDI,2010,Rabi       ,Groundnut,8277,9966
Telangana ,RANGAREDDI,2010,Rabi       ,Horse-gram,188,76
Telangana ,RANGAREDDI,2010,Rabi       ,Jowar,4371,2631
Telangana ,RANGAREDDI,2010,Rabi       ,Linseed,2,0
Telangana ,RANGAREDDI,2010,Rabi       ,Maize,1850,9796
Telangana ,RANGAREDDI,2010,Rabi       ,Onion,2568,57844
Telangana ,RANGAREDDI,2010,Rabi       ,Ragi,123,181
Telangana ,RANGAREDDI,2010,Rabi       ,Rice,21375,57264
Telangana ,RANGAREDDI,2010,Rabi       ,Safflower,2386,1618
Telangana ,RANGAREDDI,2010,Rabi       ,Sesamum,2,1
Telangana ,RANGAREDDI,2010,Rabi       ,Urad,1,1
Telangana ,RANGAREDDI,2010,Rabi       ,Wheat,793,1033
Telangana ,RANGAREDDI,2010,Whole Year ,Banana,45,1468
Telangana ,RANGAREDDI,2010,Whole Year ,Coriander,130,88
Telangana ,RANGAREDDI,2010,Whole Year ,Dry ginger,135,1259
Telangana ,RANGAREDDI,2010,Whole Year ,Ginger,135,1259
Telangana ,RANGAREDDI,2010,Whole Year ,Potato,854,9573
Telangana ,RANGAREDDI,2010,Whole Year ,Sugarcane,1503,108128
Telangana ,RANGAREDDI,2010,Whole Year ,Sunflower,361,372
Telangana ,RANGAREDDI,2010,Whole Year ,Sweet potato,23,295
Telangana ,RANGAREDDI,2010,Whole Year ,Turmeric,4045,13988
Telangana ,RANGAREDDI,2011,Kharif     ,Arhar/Tur,39408,11192
Telangana ,RANGAREDDI,2011,Kharif     ,Bajra,88,55
Telangana ,RANGAREDDI,2011,Kharif     ,Castor seed,2964,943
Telangana ,RANGAREDDI,2011,Kharif     ,Cotton(lint),40034,39328
Telangana ,RANGAREDDI,2011,Kharif     ,Cowpea(Lobia),117,28
Telangana ,RANGAREDDI,2011,Kharif     ,Dry chillies,1147,2754
Telangana ,RANGAREDDI,2011,Kharif     ,Groundnut,138,117
Telangana ,RANGAREDDI,2011,Kharif     ,Horse-gram,84,5
Telangana ,RANGAREDDI,2011,Kharif     ,Jowar,11671,11087
Telangana ,RANGAREDDI,2011,Kharif     ,Maize,35359,61030
Telangana ,RANGAREDDI,2011,Kharif     ,Mesta,46,357
Telangana ,RANGAREDDI,2011,Kharif     ,Moong(Green Gram),6616,2752
Telangana ,RANGAREDDI,2011,Kharif     ,Niger seed,5,2
Telangana ,RANGAREDDI,2011,Kharif     ,Onion,385,4328
Telangana ,RANGAREDDI,2011,Kharif     ,other oilseeds,5,2
Telangana ,RANGAREDDI,2011,Kharif     ,Ragi,647,949
Telangana ,RANGAREDDI,2011,Kharif     ,Rice,29334,67684
Telangana ,RANGAREDDI,2011,Kharif     ,Sesamum,226,67
Telangana ,RANGAREDDI,2011,Kharif     ,Small millets,13,8
Telangana ,RANGAREDDI,2011,Kharif     ,Soyabean,30,48
Telangana ,RANGAREDDI,2011,Kharif     ,Urad,5431,2069
Telangana ,RANGAREDDI,2011,Rabi       ,Arhar/Tur,8,2
Telangana ,RANGAREDDI,2011,Rabi       ,Cowpea(Lobia),210,167
Telangana ,RANGAREDDI,2011,Rabi       ,Dry chillies,182,592
Telangana ,RANGAREDDI,2011,Rabi       ,Gram,5001,5301
Telangana ,RANGAREDDI,2011,Rabi       ,Groundnut,9016,17356
Telangana ,RANGAREDDI,2011,Rabi       ,Horse-gram,136,21
Telangana ,RANGAREDDI,2011,Rabi       ,Jowar,5152,3107
Telangana ,RANGAREDDI,2011,Rabi       ,Maize,2331,11212
Telangana ,RANGAREDDI,2011,Rabi       ,Moong(Green Gram),3,2
Telangana ,RANGAREDDI,2011,Rabi       ,Onion,1921,42544
Telangana ,RANGAREDDI,2011,Rabi       ,Ragi,112,198
Telangana ,RANGAREDDI,2011,Rabi       ,Rice,14333,35417
Telangana ,RANGAREDDI,2011,Rabi       ,Safflower,1678,1490
Telangana ,RANGAREDDI,2011,Rabi       ,Sesamum,12,4
Telangana ,RANGAREDDI,2011,Rabi       ,Wheat,678,896
Telangana ,RANGAREDDI,2011,Whole Year ,Banana,49,1821
Telangana ,RANGAREDDI,2011,Whole Year ,Coconut ,1,14606
Telangana ,RANGAREDDI,2011,Whole Year ,Coriander,129,75
Telangana ,RANGAREDDI,2011,Whole Year ,Dry ginger,212,1958
Telangana ,RANGAREDDI,2011,Whole Year ,Potato,505,5699
Telangana ,RANGAREDDI,2011,Whole Year ,Sugarcane,1207,84925
Telangana ,RANGAREDDI,2011,Whole Year ,Sunflower,273,271
Telangana ,RANGAREDDI,2011,Whole Year ,Sweet potato,7,90
Telangana ,RANGAREDDI,2011,Whole Year ,Turmeric,4636,16439
Telangana ,RANGAREDDI,2013,Kharif     ,Arhar/Tur,36004,15878
Telangana ,RANGAREDDI,2013,Kharif     ,Bajra,145,137
Telangana ,RANGAREDDI,2013,Kharif     ,Banana,63,1962
Telangana ,RANGAREDDI,2013,Kharif     ,Castor seed,2982,1619
Telangana ,RANGAREDDI,2013,Kharif     ,Cotton(lint),59490,139629
Telangana ,RANGAREDDI,2013,Kharif     ,Cowpea(Lobia),120,58
Telangana ,RANGAREDDI,2013,Kharif     ,Dry chillies,444,1404
Telangana ,RANGAREDDI,2013,Kharif     ,Ginger,50,331
Telangana ,RANGAREDDI,2013,Kharif     ,Groundnut,151,142
Telangana ,RANGAREDDI,2013,Kharif     ,Horse-gram,19,12
Telangana ,RANGAREDDI,2013,Kharif     ,Jowar,3640,3338
Telangana ,RANGAREDDI,2013,Kharif     ,Maize,46979,162406
Telangana ,RANGAREDDI,2013,Kharif     ,Moong(Green Gram),6378,5574
Telangana ,RANGAREDDI,2013,Kharif     ,Onion,409,7691
Telangana ,RANGAREDDI,2013,Kharif     ,Ragi,261,559
Telangana ,RANGAREDDI,2013,Kharif     ,Rice,27054,62711
Telangana ,RANGAREDDI,2013,Kharif     ,Sesamum,214,49
Telangana ,RANGAREDDI,2013,Kharif     ,Sugarcane,858,56000
Telangana ,RANGAREDDI,2013,Kharif     ,Sunflower,11,9
Telangana ,RANGAREDDI,2013,Kharif     ,Turmeric,3740,12028
Telangana ,RANGAREDDI,2013,Kharif     ,Urad,5268,5384
Telangana ,RANGAREDDI,2013,Rabi       ,Bajra,2,2
Telangana ,RANGAREDDI,2013,Rabi       ,Cowpea(Lobia),324,265
Telangana ,RANGAREDDI,2013,Rabi       ,Dry chillies,162,711
Telangana ,RANGAREDDI,2013,Rabi       ,Gram,5401,6767
Telangana ,RANGAREDDI,2013,Rabi       ,Groundnut,10632,17362
Telangana ,RANGAREDDI,2013,Rabi       ,Horse-gram,96,46
Telangana ,RANGAREDDI,2013,Rabi       ,Jowar,3640,3338
Telangana ,RANGAREDDI,2013,Rabi       ,Maize,2391,13038
Telangana ,RANGAREDDI,2013,Rabi       ,Onion,2015,43858
Telangana ,RANGAREDDI,2013,Rabi       ,Ragi,327,508
Telangana ,RANGAREDDI,2013,Rabi       ,Rice,17986,40163
Telangana ,RANGAREDDI,2013,Rabi       ,Sunflower,280,269
Telangana ,RANGAREDDI,2013,Rabi       ,Wheat,568,355
Telangana ,RANGAREDDI,2013,Whole Year ,Castor seed,2982,1619
Telangana ,RANGAREDDI,2013,Whole Year ,Coconut ,2,33
Telangana ,RANGAREDDI,2013,Whole Year ,Coriander,79,48
Telangana ,RANGAREDDI,2013,Whole Year ,Dry ginger,50,331
Telangana ,RANGAREDDI,2013,Whole Year ,Potato,513,8552
Telangana ,RANGAREDDI,2013,Whole Year ,Safflower,1241,1276
Telangana ,RANGAREDDI,2013,Whole Year ,Soyabean,958,1543
Telangana ,RANGAREDDI,2013,Whole Year ,Sweet potato,19,166
Telangana ,RANGAREDDI,2014,Kharif     ,Arhar/Tur,31049,12451
Telangana ,RANGAREDDI,2014,Kharif     ,Bajra,51,48
Telangana ,RANGAREDDI,2014,Kharif     ,Banana,56,2362
Telangana ,RANGAREDDI,2014,Kharif     ,Castor seed,749,278
Telangana ,RANGAREDDI,2014,Kharif     ,Coconut ,2,42
Telangana ,RANGAREDDI,2014,Kharif     ,Cotton(lint),63469,110511
Telangana ,RANGAREDDI,2014,Kharif     ,Cowpea(Lobia),89,67
Telangana ,RANGAREDDI,2014,Kharif     ,Dry chillies,290,943
Telangana ,RANGAREDDI,2014,Kharif     ,Ginger,20,151
Telangana ,RANGAREDDI,2014,Kharif     ,Groundnut,7,6
Telangana ,RANGAREDDI,2014,Kharif     ,Horse-gram,26,13
Telangana ,RANGAREDDI,2014,Kharif     ,Jowar,5281,6680
Telangana ,RANGAREDDI,2014,Kharif     ,Maize,45795,131935
Telangana ,RANGAREDDI,2014,Kharif     ,Moong(Green Gram),3965,2569
Telangana ,RANGAREDDI,2014,Kharif     ,Onion,24,2740
Telangana ,RANGAREDDI,2014,Kharif     ,other oilseeds,6,2
Telangana ,RANGAREDDI,2014,Kharif     ,Ragi,312,688
Telangana ,RANGAREDDI,2014,Kharif     ,Rice,23817,60376
Telangana ,RANGAREDDI,2014,Kharif     ,Sesamum,236,47
Telangana ,RANGAREDDI,2014,Kharif     ,Soyabean,647,699
Telangana ,RANGAREDDI,2014,Kharif     ,Sugarcane,941,70949
Telangana ,RANGAREDDI,2014,Kharif     ,Sunflower,23,23
Telangana ,RANGAREDDI,2014,Kharif     ,Turmeric,3303,11336
Telangana ,RANGAREDDI,2014,Kharif     ,Urad,3306,3161
Telangana ,RANGAREDDI,2014,Rabi       ,Bajra,9,8
Telangana ,RANGAREDDI,2014,Rabi       ,Cowpea(Lobia),142,139
Telangana ,RANGAREDDI,2014,Rabi       ,Dry chillies,206,845
Telangana ,RANGAREDDI,2014,Rabi       ,Gram,4713,4713
Telangana ,RANGAREDDI,2014,Rabi       ,Groundnut,6172,9857
Telangana ,RANGAREDDI,2014,Rabi       ,Horse-gram,43,16
Telangana ,RANGAREDDI,2014,Rabi       ,Jowar,2763,2429
Telangana ,RANGAREDDI,2014,Rabi       ,Maize,2405,11169
Telangana ,RANGAREDDI,2014,Rabi       ,Onion,1579,42614
Telangana ,RANGAREDDI,2014,Rabi       ,Potato,627,12052
Telangana ,RANGAREDDI,2014,Rabi       ,Ragi,115,254
Telangana ,RANGAREDDI,2014,Rabi       ,Rice,11065,30838
Telangana ,RANGAREDDI,2014,Rabi       ,Safflower,796,590
Telangana ,RANGAREDDI,2014,Rabi       ,Sunflower,217,310
Telangana ,RANGAREDDI,2014,Rabi       ,Sweet potato,23,178
Telangana ,RANGAREDDI,2014,Rabi       ,Wheat,388,461
Telangana ,RANGAREDDI,2014,Whole Year ,Coriander,18,4
Telangana ,WARANGAL,1997,Kharif     ,Arhar/Tur,11200,1500
Telangana ,WARANGAL,1997,Kharif     ,Bajra,200,100
Telangana ,WARANGAL,1997,Kharif     ,Castor seed,3300,400
Telangana ,WARANGAL,1997,Kharif     ,Cotton(lint),100500,132400
Telangana ,WARANGAL,1997,Kharif     ,Dry chillies,14500,16100
Telangana ,WARANGAL,1997,Kharif     ,Groundnut,29500,20500
Telangana ,WARANGAL,1997,Kharif     ,Jowar,1500,600
Telangana ,WARANGAL,1997,Kharif     ,Maize,30500,81800
Telangana ,WARANGAL,1997,Kharif     ,Moong(Green Gram),35500,7900
Telangana ,WARANGAL,1997,Kharif     ,Rice,43500,97300
Telangana ,WARANGAL,1997,Kharif     ,Sunflower,14100,6200
Telangana ,WARANGAL,1997,Kharif     ,Tobacco,1600,2000
Telangana ,WARANGAL,1997,Rabi       ,Arhar/Tur,900,100
Telangana ,WARANGAL,1997,Rabi       ,Dry chillies,8400,16600
Telangana ,WARANGAL,1997,Rabi       ,Gram,900,100
Telangana ,WARANGAL,1997,Rabi       ,Groundnut,35700,29700
Telangana ,WARANGAL,1997,Rabi       ,Horse-gram,2300,600
Telangana ,WARANGAL,1997,Rabi       ,Jowar,25400,19200
Telangana ,WARANGAL,1997,Rabi       ,Maize,15700,36800
Telangana ,WARANGAL,1997,Rabi       ,Rice,35000,82600
Telangana ,WARANGAL,1997,Rabi       ,Sesamum,19000,2000
Telangana ,WARANGAL,1997,Rabi       ,Sunflower,200,100
Telangana ,WARANGAL,1997,Rabi       ,Urad,400,100
Telangana ,WARANGAL,1998,Kharif     ,Arhar/Tur,32800,11700
Telangana ,WARANGAL,1998,Kharif     ,Bajra,500,200
Telangana ,WARANGAL,1998,Kharif     ,Castor seed,5400,1200
Telangana ,WARANGAL,1998,Kharif     ,Cotton(lint),146300,296100
Telangana ,WARANGAL,1998,Kharif     ,Dry chillies,19500,44700
Telangana ,WARANGAL,1998,Kharif     ,Groundnut,28100,28500
Telangana ,WARANGAL,1998,Kharif     ,Jowar,3400,1700
Telangana ,WARANGAL,1998,Kharif     ,Maize,34300,99300
Telangana ,WARANGAL,1998,Kharif     ,Moong(Green Gram),43100,23900
Telangana ,WARANGAL,1998,Kharif     ,Other Kharif pulses,200,0
Telangana ,WARANGAL,1998,Kharif     ,Rice,133300,376900
Telangana ,WARANGAL,1998,Kharif     ,Sesamum,300,100
Telangana ,WARANGAL,1998,Kharif     ,Sunflower,8500,6100
Telangana ,WARANGAL,1998,Rabi       ,Arhar/Tur,300,100
Telangana ,WARANGAL,1998,Rabi       ,Dry chillies,11100,26800
Telangana ,WARANGAL,1998,Rabi       ,Gram,400,0
Telangana ,WARANGAL,1998,Rabi       ,Groundnut,31300,34100
Telangana ,WARANGAL,1998,Rabi       ,Horse-gram,2000,400
Telangana ,WARANGAL,1998,Rabi       ,Jowar,16800,9600
Telangana ,WARANGAL,1998,Rabi       ,Maize,11100,39400
Telangana ,WARANGAL,1998,Rabi       ,Moong(Green Gram),100,0
Telangana ,WARANGAL,1998,Rabi       ,Other  Rabi pulses,100,0
Telangana ,WARANGAL,1998,Rabi       ,Rice,74400,195900
Telangana ,WARANGAL,1998,Rabi       ,Sesamum,23100,6800
Telangana ,WARANGAL,1998,Rabi       ,Sunflower,200,100
Telangana ,WARANGAL,1998,Rabi       ,Urad,200,100
Telangana ,WARANGAL,1998,Whole Year ,Tobacco,1800,2900
Telangana ,WARANGAL,1999,Kharif     ,Bajra,154,122
Telangana ,WARANGAL,1999,Kharif     ,Castor seed,4430,1037
Telangana ,WARANGAL,1999,Kharif     ,Cotton(lint),154855,301512
Telangana ,WARANGAL,1999,Kharif     ,Groundnut,24592,22625
Telangana ,WARANGAL,1999,Kharif     ,Horse-gram,9,2
Telangana ,WARANGAL,1999,Kharif     ,Jowar,2034,718
Telangana ,WARANGAL,1999,Kharif     ,Maize,37091,108120
Telangana ,WARANGAL,1999,Kharif     ,Masoor,25748,5433
Telangana ,WARANGAL,1999,Kharif     ,Moong(Green Gram),32213,18845
Telangana ,WARANGAL,1999,Kharif     ,Rice,132447,281450
Telangana ,WARANGAL,1999,Kharif     ,Sesamum,24245,6328
Telangana ,WARANGAL,1999,Kharif     ,Sunflower,5488,2730
Telangana ,WARANGAL,1999,Rabi       ,Bajra,20,16
Telangana ,WARANGAL,1999,Rabi       ,Gram,775,512
Telangana ,WARANGAL,1999,Rabi       ,Groundnut,27956,27257
Telangana ,WARANGAL,1999,Rabi       ,Horse-gram,2123,758
Telangana ,WARANGAL,1999,Rabi       ,Jowar,13827,5780
Telangana ,WARANGAL,1999,Rabi       ,Maize,14019,46333
Telangana ,WARANGAL,1999,Rabi       ,Masoor,937,198
Telangana ,WARANGAL,1999,Rabi       ,Moong(Green Gram),24,8
Telangana ,WARANGAL,1999,Rabi       ,Rice,51695,108043
Telangana ,WARANGAL,1999,Rabi       ,Sesamum,319,47
Telangana ,WARANGAL,1999,Rabi       ,Urad,209,70
Telangana ,WARANGAL,1999,Rabi       ,Wheat,55,37
Telangana ,WARANGAL,1999,Whole Year ,Dry chillies,33088,64068
Telangana ,WARANGAL,1999,Whole Year ,Onion,328,6239
Telangana ,WARANGAL,1999,Whole Year ,Tobacco,828,1236
